alert_time,score,raw_alert,suppressed_alert,y_true,alert_type,event_id,event_window_start,failure_time,config_label,approach,model,feature_set,neg_pos_ratio,threshold,sampling_strategy
2018-07-06 18:35:00,0.9712779052998843,1,1,0,false_alert,,,,logistic_undersampling model: logistic + E_low_corr | ratio=200.0 | threshold=0.97,logistic_undersampling,logistic,E_low_corr,200.0,0.97,external_undersampling
2018-07-17 13:27:00,0.3350825554083589,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 14:27:00,0.32304098060652225,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 17:51:00,0.33020859028983346,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 18:51:00,0.5285456078250133,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 19:51:00,0.4296397735988828,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 20:51:00,0.5373767320389707,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 21:51:00,0.5342259019563018,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 22:51:00,0.4885163242983994,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-17 23:51:00,0.6215648594364133,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 00:51:00,0.38529587764788814,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 01:51:00,0.34762242427205076,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 02:51:00,0.3728564252437431,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 03:51:00,0.34210147787169354,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 05:03:00,0.28717303105750003,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 06:06:00,0.3164689011529045,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 07:07:00,0.30921768951441775,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 08:12:00,0.3364322731090475,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 09:12:00,0.2835775556930255,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 11:59:00,0.3593060702863183,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 14:14:00,0.321330643872885,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 15:22:00,0.2828766999058195,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 16:29:00,0.2950080538666137,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 17:29:00,0.3073998645124006,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 18:30:00,0.298208199185384,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 19:31:00,0.2815363654615583,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 20:35:00,0.2876413114363753,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 21:35:00,0.3330311147068006,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 22:35:00,0.31218080400535936,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-18 23:36:00,0.2882952212133908,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 00:36:00,0.316233785715821,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 01:36:00,0.31380954967065244,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 02:59:00,0.28505040410963167,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 03:59:00,0.3062675914847972,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 05:10:00,0.30756019093490183,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 06:10:00,0.44879146607914294,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 07:10:00,0.41937268997041094,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 08:10:00,0.341738962529776,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 09:14:00,0.2809787843092879,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 10:14:00,0.31078913655218365,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 11:14:00,0.3758727401906238,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 12:14:00,0.29898126094683997,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 13:14:00,0.355769397691693,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 14:14:00,0.3058427970639831,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 15:14:00,0.30625438324460114,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 16:14:00,0.3393575529030238,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 17:15:00,0.3481753669908145,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 18:15:00,0.28348429447639495,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 19:15:00,0.2855645452860892,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 20:15:00,0.3904649546481275,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 21:15:00,0.35600937812491545,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 22:15:00,0.3293043509906805,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-19 23:15:00,0.3400246699517139,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 00:15:00,0.3047647492573445,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 01:15:00,0.3487112318088069,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 02:15:00,0.3435238867231929,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 03:15:00,0.28125511959853133,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 04:15:00,0.3535465721815822,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 05:15:00,0.4010960328906103,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 06:15:00,0.38944816207185684,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 07:15:00,0.3302109784210971,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 08:19:00,0.3258193964432231,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 09:19:00,0.33024890298819076,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 10:19:00,0.3161682781548164,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 11:19:00,0.29632785079360235,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 12:19:00,0.40201551076840203,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 13:19:00,0.2850325482157009,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 14:19:00,0.36384332829009947,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 15:19:00,0.390486478437245,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 16:19:00,0.4635711501138541,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 17:19:00,0.3562295904419444,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 18:19:00,0.28781824874715894,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 19:19:00,0.31954311040205957,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 20:19:00,0.29808551427248914,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 21:19:00,0.38574953940606616,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 22:19:00,0.531471049520703,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-20 23:19:00,0.3986701296294717,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 00:19:00,0.3502796414444529,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 01:19:00,0.3149452076613012,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 02:19:00,0.33193068086108,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 03:24:00,0.30778316161750413,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 05:02:00,0.2827923106789962,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 06:06:00,0.32605439756744714,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 07:06:00,0.31237174814486474,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 08:15:00,0.28124973513521195,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 09:23:00,0.2953864595829853,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 10:23:00,0.3164449917419608,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 11:35:00,0.2836688039671872,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 13:02:00,0.2889665315304586,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 14:33:00,0.2951035730899803,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 15:38:00,0.2921362388630595,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 19:39:00,0.2878831520877933,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 20:40:00,0.31147382678813545,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 21:40:00,0.30327697363355954,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-21 23:04:00,0.3479639740052491,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 00:07:00,0.28967612034879575,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 01:09:00,0.2976110244613803,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 02:15:00,0.2804539394315717,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 03:16:00,0.28999446499833265,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 04:16:00,0.33424650070210454,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 05:22:00,0.3173109893831665,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 06:26:00,0.3500061881584938,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 07:26:00,0.2971438343045571,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 08:26:00,0.39629658203471824,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 09:27:00,0.2856928354233594,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 10:27:00,0.292736606936085,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 11:27:00,0.33587535784606276,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 12:32:00,0.30643477560788934,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 13:35:00,0.2866655683382441,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 14:40:00,0.29034746761581937,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 15:43:00,0.28177293008442844,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 17:00:00,0.2925035954558525,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 18:11:00,0.2911160273294406,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 19:34:00,0.3072226275096015,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 20:40:00,0.286871265646856,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 21:40:00,0.3126433512909217,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 22:40:00,0.3192414986318296,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-22 23:41:00,0.3129766324081974,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 00:44:00,0.3077583505754074,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 01:56:00,0.2822793999699683,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 02:56:00,0.2861790213180909,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 04:11:00,0.2806362447428026,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 05:12:00,0.341166252605436,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 06:12:00,0.3403165336044865,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 07:26:00,0.2887537739644403,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 08:26:00,0.31413929424919135,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
2018-07-23 09:26:00,0.2835865475872524,1,1,0,false_alert,,,,ml_undersampling model: random_forest + E_low_corr | ratio=10.0 | threshold=0.28,ml_undersampling,random_forest,E_low_corr,10.0,0.28,external_undersampling
